5, 0, 150, 150, 155, 39, 0, 16, 18, 5, 10, 2
4, 0, 150, 150, 155, 34, 0, 15, 15, 4, 52, 2
3, 0, 150, 150, 155, 29, 0, 15, 14, 3, 88, 2
2, 0, 150, 150, 155, 24, 0, 12, 12, 2, 84, 2
1, 0, 150, 150, 155, 19, 0, 12, 12, 1, 156, 2
0, 0, 150, 150, 155, 14, 0, 15, 10, 0, 29, 2
11, 0, 200, 200, 205, 39, 24, 16, 16, 11, 4, 5
10, 0, 200, 200, 205, 34, 24, 16, 18, 10, 20, 5
9, 0, 200, 200, 205, 29, 24, 14, 19, 9, 75, 5
8, 0, 200, 200, 205, 24, 24, 15, 17, 8, 77, 5
7, 0, 200, 200, 205, 19, 0, 18, 12, 7, 87, 2
6, 0, 200, 200, 205, 14, 24, 15, 12, 6, 24, 5
17, 0, 250, 250, 255, 39, 24, 17, 18, 17, 148, 5
16, 0, 250, 250, 255, 34, 24, 15, 11, 16, 4, 5
15, 0, 250, 250, 255, 29, 24, 19, 11, 15, 15, 5
14, 0, 250, 250, 255, 24, 24, 19, 14, 14, 114, 5
13, 0, 250, 250, 255, 19, 24, 10, 13, 13, 91, 5
12, 0, 250, 250, 255, 14, 24, 18, 18, 12, 71, 5
23, 0, 300, 300, 305, 39, 24, 13, 14, 23, 103, 5
22, 0, 300, 300, 305, 34, 24, 13, 18, 22, 75, 5
21, 0, 300, 300, 305, 29, 24, 12, 17, 21, 79, 5
20, 0, 300, 300, 305, 24, 0, 18, 13, 20, 77, 2
19, 0, 300, 300, 305, 19, 24, 11, 11, 19, 104, 5
18, 0, 300, 300, 305, 14, 24, 15, 12, 18, 139, 5
29, 0, 350, 350, 355, 39, 24, 10, 16, 29, 86, 5
28, 0, 350, 350, 355, 34, 24, 13, 14, 28, 154, 5
27, 0, 350, 350, 355, 29, 24, 14, 15, 27, 152, 5
26, 0, 350, 350, 355, 24, 24, 19, 18, 26, 210, 5
25, 0, 350, 350, 355, 19, 19, 17, 17, 25, 17, 5
24, 0, 350, 350, 355, 14, 24, 17, 13, 24, 94, 5
35, 0, 400, 400, 405, 39, 24, 16, 15, 35, 38, 7
34, 0, 400, 400, 405, 34, 24, 14, 19, 34, 93, 5
33, 0, 400, 400, 405, 29, 24, 15, 15, 33, 71, 7
32, 0, 400, 400, 405, 24, 24, 16, 10, 32, 150, 5
31, 0, 400, 400, 405, 19, 19, 10, 12, 31, 82, 5
30, 0, 400, 400, 405, 14, 24, 13, 13, 30, 64, 7
41, 0, 450, 450, 455, 39, 0, 18, 11, 41, 104, 2
40, 0, 450, 450, 455, 34, 0, 14, 18, 40, 113, 2
39, 0, 450, 450, 455, 29, 0, 19, 14, 39, 43, 2
