5, 0, 150, 150, 155, 39, 0, 14, 14, 5, 56, 2
4, 0, 150, 150, 155, 34, 0, 16, 12, 4, 27, 2
3, 0, 150, 150, 155, 29, 0, 19, 18, 3, 105, 2
2, 0, 150, 150, 155, 24, 0, 13, 11, 2, 15, 2
1, 0, 150, 150, 155, 19, 0, 19, 19, 1, 103, 2
0, 0, 150, 150, 155, 14, 0, 15, 19, 0, 162, 2
11, 0, 200, 200, 205, 39, 19, 18, 10, 11, 159, 5
10, 0, 200, 200, 205, 34, 19, 10, 14, 10, 61, 5
9, 0, 200, 200, 205, 29, 19, 16, 14, 9, 8, 7
8, 0, 200, 200, 205, 24, 19, 13, 19, 8, 23, 7
7, 0, 200, 200, 205, 19, 19, 16, 12, 7, 82, 5
6, 0, 200, 200, 205, 14, 14, 11, 13, 6, 76, 5
17, 0, 250, 250, 255, 39, 0, 16, 17, 17, 8, 2
16, 0, 250, 250, 255, 34, 0, 15, 15, 16, 39, 2
15, 0, 250, 250, 255, 29, 0, 18, 19, 15, 61, 2
14, 0, 250, 250, 255, 24, 0, 17, 12, 14, 31, 2
13, 0, 250, 250, 255, 19, 0, 16, 15, 13, 21, 2
12, 0, 250, 250, 255, 14, 0, 15, 18, 12, 17, 2
23, 0, 300, 300, 305, 39, 24, 18, 15, 23, 189, 5
22, 0, 300, 300, 305, 34, 24, 12, 17, 22, 86, 5
21, 0, 300, 300, 305, 29, 24, 15, 19, 21, 15, 7
20, 0, 300, 300, 305, 24, 24, 18, 13, 20, 59, 7
19, 0, 300, 300, 305, 19, 19, 13, 12, 19, 156, 5
18, 0, 300, 300, 305, 14, 24, 18, 15, 18, 146, 5
29, 0, 350, 350, 355, 39, 19, 12, 10, 29, 77, 7
28, 0, 350, 350, 355, 34, 19, 18, 10, 28, 159, 5
27, 0, 350, 350, 355, 29, 19, 11, 15, 27, 45, 7
26, 0, 350, 350, 355, 24, 24, 18, 13, 26, 230, 5
25, 0, 350, 350, 355, 19, 19, 19, 12, 25, 77, 5
24, 0, 350, 350, 355, 14, 24, 13, 12, 24, 64, 7
35, 0, 400, 400, 405, 39, 19, 14, 19, 35, 106, 5
34, 0, 400, 400, 405, 34, 24, 14, 10, 34, 87, 5
33, 0, 400, 400, 405, 29, 19, 10, 17, 33, 227, 5
32, 0, 400, 400, 405, 24, 24, 14, 14, 32, 219, 5
31, 0, 400, 400, 405, 19, 19, 13, 10, 31, 105, 5
30, 0, 400, 400, 405, 14, 24, 17, 16, 30, 189, 5
41, 0, 450, 450, 455, 39, 19, 15, 18, 41, 86, 7
40, 0, 450, 450, 455, 34, 24, 19, 13, 40, 12, 7
39, 0, 450, 450, 455, 29, 19, 19, 12, 39, 33, 7
38, 0, 450, 450, 455, 24, 24, 10, 17, 38, 202, 5
37, 0, 450, 450, 455, 19, 19, 12, 11, 37, 100, 5
36, 0, 450, 450, 455, 14, 24, 14, 19, 36, 168, 5
47, 0, 500, 500, 505, 39, 19, 17, 14, 47, 25, 7
46, 0, 500, 500, 505, 34, 19, 11, 18, 46, 38, 7
45, 0, 500, 500, 505, 29, 19, 15, 12, 45, 176, 5
44, 0, 500, 500, 505, 24, 19, 19, 14, 44, 75, 7
43, 0, 500, 500, 505, 19, 19, 15, 19, 43, 34, 7
42, 0, 500, 500, 505, 14, 19, 13, 16, 42, 105, 5
53, 0, 550, 550, 555, 39, 19, 15, 16, 53, 92, 5
52, 0, 550, 550, 555, 34, 19, 10, 11, 52, 79, 5
51, 0, 550, 550, 555, 29, 19, 13, 14, 51, 77, 5
50, 0, 550, 550, 555, 24, 24, 14, 16, 50, 154, 5
49, 0, 550, 550, 555, 19, 19, 18, 14, 49, 80, 5
48, 0, 550, 550, 555, 14, 19, 19, 14, 48, 132, 5
59, 0, 600, 600, 605, 39, 19, 19, 15, 59, 9, 5
58, 0, 600, 600, 605, 34, 0, 13, 19, 58, 11, 2
57, 0, 600, 600, 605, 29, 19, 10, 14, 57, 34, 5
56, 0, 600, 600, 605, 24, 24, 11, 13, 56, 75, 5
55, 0, 600, 600, 605, 19, 19, 15, 10, 55, 191, 5
54, 0, 600, 600, 605, 14, 19, 10, 15, 54, 204, 5
65, 0, 650, 650, 655, 39, 0, 13, 19, 65, 102, 2
64, 0, 650, 650, 655, 34, 0, 16, 18, 64, 150, 2
