5, 0, 150, 150, 155, 39, 0, 14, 14, 5, 205, 2
4, 0, 150, 150, 155, 34, 0, 16, 12, 4, 105, 2
3, 0, 150, 150, 155, 29, 0, 19, 18, 3, 141, 2
2, 0, 150, 150, 155, 24, 0, 13, 11, 2, 57, 2
1, 0, 150, 150, 155, 19, 0, 19, 19, 1, 65, 2
0, 0, 150, 150, 155, 14, 0, 15, 19, 0, 3, 2
11, 0, 200, 200, 205, 39, 19, 18, 10, 11, 37, 7
10, 0, 200, 200, 205, 34, 19, 10, 14, 10, 135, 5
9, 0, 200, 200, 205, 29, 19, 16, 14, 9, 5, 7
8, 0, 200, 200, 205, 24, 19, 13, 19, 8, 62, 5
7, 0, 200, 200, 205, 19, 19, 16, 12, 7, 50, 7
6, 0, 200, 200, 205, 14, 14, 11, 13, 6, 75, 5
17, 0, 250, 250, 255, 39, 0, 16, 17, 17, 114, 2
16, 0, 250, 250, 255, 34, 0, 15, 15, 16, 20, 2
15, 0, 250, 250, 255, 29, 0, 18, 19, 15, 13, 2
14, 0, 250, 250, 255, 24, 0, 17, 12, 14, 53, 2
13, 0, 250, 250, 255, 19, 0, 16, 15, 13, 16, 2
12, 0, 250, 250, 255, 14, 0, 15, 18, 12, 65, 2
23, 0, 300, 300, 305, 39, 24, 18, 15, 23, 135, 5
22, 0, 300, 300, 305, 34, 24, 12, 17, 22, 26, 7
21, 0, 300, 300, 305, 29, 24, 15, 19, 21, 159, 5
20, 0, 300, 300, 305, 24, 24, 18, 13, 20, 87, 5
19, 0, 300, 300, 305, 19, 19, 13, 12, 19, 11, 7
18, 0, 300, 300, 305, 14, 24, 18, 15, 18, 85, 5
29, 0, 350, 350, 355, 39, 19, 12, 10, 29, 6, 7
28, 0, 350, 350, 355, 34, 19, 18, 10, 28, 36, 7
27, 0, 350, 350, 355, 29, 19, 11, 15, 27, 128, 5
26, 0, 350, 350, 355, 24, 24, 18, 13, 26, 71, 7
25, 0, 350, 350, 355, 19, 19, 19, 12, 25, 133, 5
24, 0, 350, 350, 355, 14, 24, 13, 12, 24, 195, 5
35, 0, 400, 400, 405, 39, 19, 14, 19, 35, 125, 5
34, 0, 400, 400, 405, 34, 24, 14, 10, 34, 71, 7
33, 0, 400, 400, 405, 29, 19, 10, 17, 33, 62, 5
32, 0, 400, 400, 405, 24, 24, 14, 14, 32, 103, 5
