5, 0, 150, 150, 155, 39, 0, 10, 12, 5, 190, 1.05117, 2
4, 0, 150, 150, 155, 34, 0, 12, 18, 4, 129, 1.05117, 2
3, 0, 150, 150, 155, 29, 0, 12, 11, 3, 40, 1.05117, 2
2, 0, 150, 150, 155, 24, 0, 14, 15, 2, 84, 1.05117, 2
1, 0, 150, 150, 155, 19, 0, 15, 12, 1, 29, 1.05117, 2
0, 0, 150, 150, 155, 14, 0, 12, 19, 0, 29, 1.05117, 2
11, 0, 200, 200, 205, 39, 24, 12, 18, 11, 35, 1.05117, 7
10, 0, 200, 200, 205, 34, 24, 12, 18, 10, 33, 1.05117, 7
9, 0, 200, 200, 205, 29, 24, 17, 13, 9, 7, 1.05117, 7
8, 0, 200, 200, 205, 24, 24, 17, 10, 8, 31, 1.05117, 7
7, 0, 200, 200, 205, 19, 24, 10, 19, 7, 3, 1.05117, 7
6, 0, 200, 200, 205, 14, 24, 14, 17, 6, 96, 1.05117, 5
17, 0, 250, 250, 255, 39, 0, 17, 13, 17, 82, 0.996988, 2
16, 0, 250, 250, 255, 34, 24, 13, 13, 16, 48, 0.996988, 5
15, 0, 250, 250, 255, 29, 0, 18, 12, 15, 5, 0.996988, 2
14, 0, 250, 250, 255, 24, 0, 18, 18, 14, 4, 0.996988, 2
13, 0, 250, 250, 255, 19, 24, 11, 17, 13, 81, 0.996988, 5
12, 0, 250, 250, 255, 14, 0, 19, 13, 12, 92, 0.996988, 2
23, 0, 300, 300, 305, 39, 24, 11, 11, 23, 79, 1.28765, 5
22, 0, 300, 300, 305, 34, 24, 16, 17, 22, 65, 1.28765, 7
21, 0, 300, 300, 305, 29, 24, 12, 10, 21, 90, 1.28765, 5
20, 0, 300, 300, 305, 24, 24, 13, 11, 20, 167, 1.28765, 5
19, 0, 300, 300, 305, 19, 24, 17, 15, 19, 150, 1.28765, 5
18, 0, 300, 300, 305, 14, 24, 15, 12, 18, 75, 1.28765, 5
29, 0, 350, 350, 355, 39, 24, 16, 14, 29, 74, 1.28765, 7
28, 0, 350, 350, 355, 34, 24, 15, 12, 28, 69, 1.28765, 7
27, 0, 350, 350, 355, 29, 24, 10, 14, 27, 48, 1.28765, 7
26, 0, 350, 350, 355, 24, 24, 13, 12, 26, 57, 1.28765, 7
25, 0, 350, 350, 355, 19, 24, 14, 10, 25, 93, 1.28765, 5
24, 0, 350, 350, 355, 14, 24, 10, 19, 24, 79, 1.28765, 5
35, 0, 400, 400, 405, 39, 24, 13, 16, 35, 61, 1.36175, 7
34, 0, 400, 400, 405, 34, 24, 18, 17, 34, 133, 1.36175, 5
33, 0, 400, 400, 405, 29, 24, 10, 14, 33, 161, 1.36175, 5
32, 0, 400, 400, 405, 24, 24, 10, 11, 32, 103, 1.36175, 5
31, 0, 400, 400, 405, 19, 24, 19, 14, 31, 112, 1.36175, 5
30, 0, 400, 400, 405, 14, 14, 11, 10, 30, 55, 1.36175, 7
41, 0, 450, 450, 455, 39, 19, 13, 11, 41, 56, 1.29138, 7
40, 0, 450, 450, 455, 34, 0, 15, 19, 40, 102, 1.29138, 2
39, 0, 450, 450, 455, 29, 19, 19, 11, 39, 100, 1.29138, 5
38, 0, 450, 450, 455, 24, 19, 12, 15, 38, 4, 1.29138, 7
37, 0, 450, 450, 455, 19, 0, 15, 16, 37, 96, 1.29138, 2
36, 0, 450, 450, 455, 14, 0, 11, 19, 36, 147, 1.29138, 2
47, 0, 500, 500, 505, 39, 19, 14, 13, 47, 23, 1.29138, 7
46, 0, 500, 500, 505, 34, 19, 10, 18, 46, 215, 1.29138, 5
45, 0, 500, 500, 505, 29, 19, 14, 10, 45, 29, 1.29138, 7
44, 0, 500, 500, 505, 24, 19, 18, 12, 44, 114, 1.29138, 5
43, 0, 500, 500, 505, 19, 19, 16, 14, 43, 52, 1.29138, 7
42, 0, 500, 500, 505, 14, 19, 13, 17, 42, 145, 1.29138, 5
53, 0, 550, 550, 555, 39, 0, 17, 13, 53, 41, 1.29977, 2
52, 0, 550, 550, 555, 34, 0, 18, 16, 52, 124, 1.29977, 2
51, 0, 550, 550, 555, 29, 0, 18, 19, 51, 153, 1.29977, 2
50, 0, 550, 550, 555, 24, 0, 15, 19, 50, 26, 1.29977, 2
49, 0, 550, 550, 555, 19, 0, 17, 18, 49, 8, 1.29977, 2
48, 0, 550, 550, 555, 14, 0, 14, 18, 48, 59, 1.29977, 2
59, 0, 600, 600, 605, 39, 0, 10, 18, 59, 158, 1.29977, 2
58, 0, 600, 600, 605, 34, 0, 17, 13, 58, 187, 1.29977, 2
57, 0, 600, 600, 605, 29, 0, 17, 18, 57, 56, 1.29977, 2
56, 0, 600, 600, 605, 24, 0, 12, 18, 56, 44, 1.29977, 2
55, 0, 600, 600, 605, 19, 0, 11, 17, 55, 73, 1.29977, 2
54, 0, 600, 600, 605, 14, 0, 12, 14, 54, 186, 1.29977, 2
65, 0, 650, 650, 655, 39, 0, 11, 13, 65, 153, 1.29977, 2
64, 0, 650, 650, 655, 34, 0, 17, 11, 64, 10, 1.29977, 2
63, 0, 650, 650, 655, 29, 0, 12, 10, 63, 12, 1.29977, 2
62, 0, 650, 650, 655, 24, 0, 17, 15, 62, 119, 1.29977, 2
61, 0, 650, 650, 655, 19, 0, 13, 13, 61, 19, 1.29977, 2
60, 0, 650, 650, 655, 14, 0, 18, 16, 60, 9, 1.29977, 2
71, 0, 700, 700, 705, 39, 24, 11, 10, 71, 12, 1.29977, 7
70, 0, 700, 700, 705, 34, 0, 12, 10, 70, 73, 1.29977, 2
69, 0, 700, 700, 705, 29, 0, 12, 11, 69, 186, 1.29977, 2
68, 0, 700, 700, 705, 24, 0, 11, 16, 68, 115, 1.29977, 2
67, 0, 700, 700, 705, 19, 0, 10, 12, 67, 117, 1.29977, 2
66, 0, 700, 700, 705, 14, 0, 19, 14, 66, 40, 1.29977, 2
77, 0, 750, 750, 755, 39, 0, 19, 11, 77, 14, 1.29977, 2
76, 0, 750, 750, 755, 34, 0, 14, 10, 76, 12, 1.29977, 2
75, 0, 750, 750, 755, 29, 0, 13, 16, 75, 11, 1.29977, 2
74, 0, 750, 750, 755, 24, 0, 17, 13, 74, 5, 1.29977, 2
73, 0, 750, 750, 755, 19, 0, 13, 10, 73, 117, 1.29977, 2
72, 0, 750, 750, 755, 14, 0, 14, 17, 72, 159, 1.29977, 2
83, 0, 800, 800, 805, 39, 0, 14, 16, 83, 157, 1.29977, 2
82, 0, 800, 800, 805, 34, 0, 12, 15, 82, 76, 1.29977, 2
81, 0, 800, 800, 805, 29, 0, 11, 16, 81, 93, 1.29977, 2
80, 0, 800, 800, 805, 24, 0, 19, 12, 80, 147, 1.29977, 2
79, 0, 800, 800, 805, 19, 0, 12, 16, 79, 136, 1.29977, 2
78, 0, 800, 800, 805, 14, 0, 19, 14, 78, 29, 1.29977, 2
89, 0, 850, 850, 855, 39, 0, 15, 17, 89, 43, 1.29977, 2
88, 0, 850, 850, 855, 34, 0, 13, 10, 88, 100, 1.29977, 2
87, 0, 850, 850, 855, 29, 0, 12, 12, 87, 238, 1.29977, 2
86, 0, 850, 850, 855, 24, 0, 11, 12, 86, 46, 1.29977, 2
85, 0, 850, 850, 855, 19, 0, 14, 15, 85, 188, 1.29977, 2
84, 0, 850, 850, 855, 14, 0, 12, 17, 84, 177, 1.29977, 2
95, 0, 900, 900, 905, 39, 0, 19, 19, 95, 7, 1.29977, 2
94, 0, 900, 900, 905, 34, 0, 17, 13, 94, 241, 1.29977, 2
93, 0, 900, 900, 905, 29, 0, 12, 16, 93, 176, 1.29977, 2
92, 0, 900, 900, 905, 24, 0, 14, 19, 92, 69, 1.29977, 2
91, 0, 900, 900, 905, 19, 0, 10, 19, 91, 164, 1.29977, 2
90, 0, 900, 900, 905, 14, 0, 10, 16, 90, 215, 1.29977, 2
101, 0, 950, 950, 955, 39, 0, 15, 18, 101, 184, 1.29977, 2
100, 0, 950, 950, 955, 34, 0, 15, 15, 100, 106, 1.29977, 2
99, 0, 950, 950, 955, 29, 0, 14, 16, 99, 212, 1.29977, 2
98, 0, 950, 950, 955, 24, 0, 14, 18, 98, 185, 1.29977, 2
97, 0, 950, 950, 955, 19, 0, 15, 13, 97, 26, 1.29977, 2
96, 0, 950, 950, 955, 14, 0, 10, 10, 96, 4, 1.29977, 2
