5, 0, 150, 150, 155, 39, 0, 12, 10, 5, 9, 2
4, 0, 150, 150, 155, 34, 0, 16, 16, 4, 33, 2
3, 0, 150, 150, 155, 29, 0, 19, 18, 3, 107, 2
2, 0, 150, 150, 155, 24, 0, 19, 18, 2, 169, 2
1, 0, 150, 150, 155, 19, 0, 13, 11, 1, 97, 2
0, 0, 150, 150, 155, 14, 0, 13, 18, 0, 15, 2
11, 0, 200, 200, 205, 39, 0, 14, 16, 11, 64, 2
10, 0, 200, 200, 205, 34, 24, 13, 13, 10, 6, 5
9, 0, 200, 200, 205, 29, 24, 17, 10, 9, 6, 5
8, 0, 200, 200, 205, 24, 0, 14, 18, 8, 207, 2
7, 0, 200, 200, 205, 19, 0, 16, 18, 7, 41, 2
6, 0, 200, 200, 205, 14, 24, 13, 13, 6, 37, 5
17, 0, 250, 250, 255, 39, 24, 18, 18, 17, 52, 5
16, 0, 250, 250, 255, 34, 24, 17, 15, 16, 115, 5
15, 0, 250, 250, 255, 29, 24, 12, 17, 15, 102, 5
14, 0, 250, 250, 255, 24, 24, 18, 11, 14, 111, 5
13, 0, 250, 250, 255, 19, 19, 11, 13, 13, 61, 5
12, 0, 250, 250, 255, 14, 24, 18, 19, 12, 50, 5
23, 0, 300, 300, 305, 39, 19, 11, 19, 23, 92, 5
22, 0, 300, 300, 305, 34, 19, 14, 11, 22, 23, 7
21, 0, 300, 300, 305, 29, 19, 12, 12, 21, 112, 5
20, 0, 300, 300, 305, 24, 19, 16, 16, 20, 58, 5
19, 0, 300, 300, 305, 19, 19, 12, 17, 19, 193, 5
18, 0, 300, 300, 305, 14, 19, 15, 10, 18, 94, 5
29, 0, 350, 350, 355, 39, 24, 19, 12, 29, 148, 5
28, 0, 350, 350, 355, 34, 24, 19, 11, 28, 55, 7
27, 0, 350, 350, 355, 29, 24, 15, 12, 27, 33, 7
26, 0, 350, 350, 355, 24, 24, 13, 12, 26, 53, 7
25, 0, 350, 350, 355, 19, 19, 12, 11, 25, 120, 5
24, 0, 350, 350, 355, 14, 24, 10, 17, 24, 186, 5
35, 0, 400, 400, 405, 39, 19, 10, 10, 35, 178, 5
34, 0, 400, 400, 405, 34, 19, 17, 14, 34, 30, 7
33, 0, 400, 400, 405, 29, 19, 10, 10, 33, 144, 5
32, 0, 400, 400, 405, 24, 24, 14, 10, 32, 109, 5
31, 0, 400, 400, 405, 19, 19, 14, 19, 31, 80, 7
30, 0, 400, 400, 405, 14, 14, 15, 11, 30, 1, 5
41, 0, 450, 450, 455, 39, 24, 19, 11, 41, 110, 5
