5, 0, 150, 150, 155, 39, 0, 14, 14, 5, 191, 1.53398, 2
4, 0, 150, 150, 155, 34, 0, 16, 12, 4, 34, 1.53398, 2
3, 0, 150, 150, 155, 29, 0, 19, 18, 3, 19, 1.53398, 2
2, 0, 150, 150, 155, 24, 0, 13, 11, 2, 36, 1.53398, 2
1, 0, 150, 150, 155, 19, 0, 19, 19, 1, 34, 1.53398, 2
0, 0, 150, 150, 155, 14, 0, 15, 19, 0, 65, 1.53398, 2
11, 0, 200, 200, 205, 39, 19, 15, 15, 11, 110, 1.53494, 5
10, 0, 200, 200, 205, 34, 19, 19, 17, 10, 50, 1.53494, 7
9, 0, 200, 200, 205, 29, 19, 16, 10, 9, 133, 1.53494, 5
8, 0, 200, 200, 205, 24, 19, 15, 16, 8, 90, 1.53494, 5
7, 0, 200, 200, 205, 19, 19, 19, 13, 7, 57, 1.53494, 7
6, 0, 200, 200, 205, 14, 14, 15, 15, 6, 45, 1.53494, 7
17, 0, 250, 250, 255, 39, 19, 19, 11, 17, 46, 1.56112, 7
16, 0, 250, 250, 255, 34, 19, 15, 17, 16, 176, 1.56112, 5
15, 0, 250, 250, 255, 29, 19, 14, 11, 15, 79, 1.56112, 7
14, 0, 250, 250, 255, 24, 19, 11, 14, 14, 120, 1.56112, 5
13, 0, 250, 250, 255, 19, 19, 13, 12, 13, 53, 1.56112, 7
12, 0, 250, 250, 255, 14, 19, 11, 13, 12, 118, 1.56112, 5
23, 0, 300, 300, 305, 39, 24, 12, 18, 23, 9, 1.60423, 7
22, 0, 300, 300, 305, 34, 24, 13, 14, 22, 111, 1.60423, 5
21, 0, 300, 300, 305, 29, 24, 12, 17, 21, 110, 1.60423, 5
20, 0, 300, 300, 305, 24, 24, 16, 16, 20, 123, 1.60423, 5
19, 0, 300, 300, 305, 19, 19, 18, 12, 19, 96, 1.60423, 5
18, 0, 300, 300, 305, 14, 24, 13, 12, 18, 65, 1.60423, 7
29, 0, 350, 350, 355, 39, 24, 19, 18, 29, 89, 1.58433, 5
28, 0, 350, 350, 355, 34, 24, 17, 12, 28, 126, 1.58433, 5
27, 0, 350, 350, 355, 29, 24, 12, 13, 27, 192, 1.58433, 5
26, 0, 350, 350, 355, 24, 24, 18, 13, 26, 20, 1.58433, 7
25, 0, 350, 350, 355, 19, 19, 11, 16, 25, 87, 1.58433, 5
24, 0, 350, 350, 355, 14, 24, 19, 12, 24, 33, 1.58433, 7
35, 0, 400, 400, 405, 39, 24, 15, 12, 35, 13, 1.61361, 7
34, 0, 400, 400, 405, 34, 24, 12, 12, 34, 55, 1.61361, 7
33, 0, 400, 400, 405, 29, 24, 10, 10, 33, 22, 1.61361, 7
32, 0, 400, 400, 405, 24, 24, 12, 19, 32, 26, 1.61361, 7
31, 0, 400, 400, 405, 19, 19, 16, 11, 31, 55, 1.61361, 7
30, 0, 400, 400, 405, 14, 24, 11, 15, 30, 94, 1.61361, 5
41, 0, 450, 450, 455, 39, 24, 18, 16, 41, 101, 1.63448, 5
40, 0, 450, 450, 455, 34, 24, 15, 17, 40, 2, 1.63448, 7
39, 0, 450, 450, 455, 29, 24, 11, 15, 39, 175, 1.63448, 5
38, 0, 450, 450, 455, 24, 24, 11, 13, 38, 85, 1.63448, 7
37, 0, 450, 450, 455, 19, 19, 13, 19, 37, 217, 1.63448, 5
36, 0, 450, 450, 455, 14, 24, 13, 13, 36, 210, 1.63448, 5
47, 0, 500, 500, 505, 39, 24, 17, 10, 47, 24, 1.61098, 7
46, 0, 500, 500, 505, 34, 24, 18, 10, 46, 158, 1.61098, 5
45, 0, 500, 500, 505, 29, 24, 11, 19, 45, 93, 1.61098, 5
44, 0, 500, 500, 505, 24, 24, 12, 19, 44, 98, 1.61098, 5
43, 0, 500, 500, 505, 19, 19, 13, 18, 43, 84, 1.61098, 7
42, 0, 500, 500, 505, 14, 24, 11, 16, 42, 37, 1.61098, 7
53, 0, 550, 550, 555, 39, 24, 19, 13, 53, 16, 1.62258, 7
52, 0, 550, 550, 555, 34, 24, 19, 12, 52, 148, 1.62258, 5
51, 0, 550, 550, 555, 29, 24, 19, 14, 51, 149, 1.62258, 5
50, 0, 550, 550, 555, 24, 24, 19, 17, 50, 38, 1.62258, 7
49, 0, 550, 550, 555, 19, 19, 17, 16, 49, 143, 1.62258, 5
48, 0, 550, 550, 555, 14, 24, 19, 10, 48, 122, 1.62258, 5
59, 0, 600, 600, 605, 39, 24, 10, 10, 59, 95, 1.62258, 7
58, 0, 600, 600, 605, 34, 24, 17, 16, 58, 85, 1.62258, 7
57, 0, 600, 600, 605, 29, 24, 14, 19, 57, 1, 1.62258, 7
56, 0, 600, 600, 605, 24, 24, 15, 14, 56, 197, 1.62258, 5
55, 0, 600, 600, 605, 19, 19, 17, 18, 55, 127, 1.62258, 5
54, 0, 600, 600, 605, 14, 24, 14, 18, 54, 56, 1.62258, 7
65, 0, 650, 650, 655, 39, 19, 19, 16, 65, 130, 1.62258, 5
64, 0, 650, 650, 655, 34, 19, 16, 10, 64, 177, 1.62258, 5
63, 0, 650, 650, 655, 29, 19, 14, 19, 63, 128, 1.62258, 5
62, 0, 650, 650, 655, 24, 19, 16, 18, 62, 189, 1.62258, 5
61, 0, 650, 650, 655, 19, 19, 14, 15, 61, 3, 1.62258, 7
60, 0, 650, 650, 655, 14, 19, 14, 12, 60, 55, 1.62258, 7
71, 0, 700, 700, 705, 39, 24, 14, 18, 71, 129, 1.63529, 5
70, 0, 700, 700, 705, 34, 24, 16, 16, 70, 244, 1.63529, 5
69, 0, 700, 700, 705, 29, 24, 19, 13, 69, 12, 1.63529, 7
68, 0, 700, 700, 705, 24, 19, 11, 19, 68, 3, 1.63529, 7
67, 0, 700, 700, 705, 19, 19, 17, 12, 67, 23, 1.63529, 7
66, 0, 700, 700, 705, 14, 24, 11, 12, 66, 126, 1.63529, 5
77, 0, 750, 750, 755, 39, 24, 10, 14, 77, 166, 1.63529, 5
76, 0, 750, 750, 755, 34, 24, 14, 14, 76, 166, 1.63529, 5
75, 0, 750, 750, 755, 29, 24, 11, 13, 75, 144, 1.63529, 5
74, 0, 750, 750, 755, 24, 19, 18, 11, 74, 80, 1.63529, 7
73, 0, 750, 750, 755, 19, 19, 18, 11, 73, 153, 1.63529, 5
72, 0, 750, 750, 755, 14, 19, 19, 12, 72, 120, 1.63529, 5
83, 0, 800, 800, 805, 39, 24, 13, 19, 83, 125, 1.63529, 7
82, 0, 800, 800, 805, 34, 24, 11, 17, 82, 184, 1.63529, 5
81, 0, 800, 800, 805, 29, 24, 15, 16, 81, 62, 1.63529, 7
80, 0, 800, 800, 805, 24, 24, 13, 10, 80, 159, 1.63529, 5
79, 0, 800, 800, 805, 19, 19, 15, 15, 79, 43, 1.63529, 7
78, 0, 800, 800, 805, 14, 24, 15, 15, 78, 82, 1.63529, 7
89, 0, 850, 850, 855, 39, 24, 18, 10, 89, 193, 1.63529, 5
88, 0, 850, 850, 855, 34, 24, 18, 11, 88, 60, 1.63529, 7
87, 0, 850, 850, 855, 29, 24, 16, 15, 87, 99, 1.63529, 5
86, 0, 850, 850, 855, 24, 24, 13, 14, 86, 68, 1.63529, 7
85, 0, 850, 850, 855, 19, 19, 12, 16, 85, 168, 1.63529, 5
84, 0, 850, 850, 855, 14, 24, 15, 11, 84, 116, 1.63529, 5
95, 0, 900, 900, 905, 39, 24, 16, 13, 95, 162, 1.63529, 5
94, 0, 900, 900, 905, 34, 24, 12, 11, 94, 218, 1.63529, 5
93, 0, 900, 900, 905, 29, 24, 12, 14, 93, 170, 1.63529, 5
92, 0, 900, 900, 905, 24, 24, 10, 17, 92, 120, 1.63529, 7
91, 0, 900, 900, 905, 19, 19, 11, 18, 91, 134, 1.63529, 5
90, 0, 900, 900, 905, 14, 24, 11, 13, 90, 75, 1.63529, 7
101, 0, 950, 950, 955, 39, 24, 18, 19, 101, 150, 1.63529, 5
100, 0, 950, 950, 955, 34, 24, 13, 14, 100, 220, 1.63529, 5
99, 0, 950, 950, 955, 29, 24, 15, 17, 99, 73, 1.63529, 7
98, 0, 950, 950, 955, 24, 24, 12, 14, 98, 75, 1.63529, 7
97, 0, 950, 950, 955, 19, 19, 16, 14, 97, 150, 1.63529, 5
96, 0, 950, 950, 955, 14, 24, 18, 11, 96, 212, 1.63529, 5
